Site_ID,Site_Name,Conc_Name,Month,Season,Year,CH4_uM,CO2_uM,N2O_uM,Tw,Cond_uScm,pH,DO_mgL,Chla_ugL,Salinity_PSU,TSS_mgL,NO3_uM,NH4_uM,TN_uM,SRP_uM,TP_uM,DOC_uM,POC_uM,DIC_uM,SUVA254,Ageof14CO2_yrBP,Ageof14CH4_yrBP,Diff_CH4_mmolm2d,Eb_CH4_mmolm2d,Storf_CH4,IBSf_CH4,Total_CH4_mmolm2d,Diff_CO2_mmolm2d,Eb_CO2_mmolm2d,CO2_mmolm2d,N2O_mmolm2d,Lake_name,Hylak_id,WaterType,Region,Country,Cryozone,Ecozone,Latitude,Longitude,Elevation_m,Surface_area_km2,Depth_max_m,Depth_mean_m,Trophic_status,Icefree_days_peryr,MAT,MAP
16477,Skeleton Lake,Skeleton Lake,June,Summer,2007,0.0952885102266992,42.0621126057665,NA,4.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0200006304974208,NA,NA,NA,NA,3.6146873161914965,NA,3.6146873161914965,NA,Skeleton Lake,NA,GP,Nunavut,Canada,G,NA,81.829,-71.48,299,0.019,4.7,1.9,NA,NA,-17.150000045696896,119
16477,Skeleton Lake,Skeleton Lake,June,Summer,2007,0.099357530987516,33.2916795067382,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.09196196279205791,NA,NA,NA,NA,7.808269763272128,NA,7.808269763272128,NA,Skeleton Lake,NA,GP,Nunavut,Canada,G,NA,81.829,-71.48,299,0.019,4.7,1.9,NA,NA,-17.150000045696896,119
16477,Skeleton Lake,Skeleton Lake,July,Summer,2007,0.101010977126087,26.43902438697,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.026724973719642723,NA,NA,NA,NA,0.9402242443783583,NA,0.9402242443783583,NA,Skeleton Lake,NA,GP,Nunavut,Canada,G,NA,81.829,-71.48,299,0.019,4.7,1.9,NA,NA,-17.150000045696896,119
16477,Skeleton Lake,Skeleton Lake,July,Summer,2007,0.0824903560036651,28.7209752451885,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02146043982801552,NA,NA,NA,NA,0.8491806793316256,NA,0.8491806793316256,NA,Skeleton Lake,NA,GP,Nunavut,Canada,G,NA,81.829,-71.48,299,0.019,4.7,1.9,NA,NA,-17.150000045696896,119
16477,Skeleton Lake,Skeleton Lake,July,Summer,2007,0.0906193462146384,28.5654685453194,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02327355198923016,NA,NA,NA,NA,0.7868541916969416,NA,0.7868541916969416,NA,Skeleton Lake,NA,GP,Nunavut,Canada,G,NA,81.829,-71.48,299,0.019,4.7,1.9,NA,NA,-17.150000045696896,119
16477,Skeleton Lake,Skeleton Lake,July,Summer,2007,0.150076214200934,22.7006669891076,NA,6.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4010397054740736,NA,NA,NA,NA,0.8980108654873152,NA,0.8980108654873152,NA,Skeleton Lake,NA,GP,Nunavut,Canada,G,NA,81.829,-71.48,299,0.019,4.7,1.9,NA,NA,-17.150000045696896,119
16477,Skeleton Lake,Skeleton Lake,July,Summer,2007,0.0212701929583729,18.0204596014104,NA,7.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03628328448911088,NA,NA,NA,NA,-6.105477128424863,NA,-6.105477128424863,NA,Skeleton Lake,NA,GP,Nunavut,Canada,G,NA,81.829,-71.48,299,0.019,4.7,1.9,NA,NA,-17.150000045696896,119
16477,Skeleton Lake,Skeleton Lake,July,Summer,2007,0.0139724303460159,17.744284537993,NA,9.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.011987155307128823,NA,NA,NA,NA,-2.120988528013728,NA,-2.120988528013728,NA,Skeleton Lake,NA,GP,Nunavut,Canada,G,NA,81.829,-71.48,299,0.019,4.7,1.9,NA,NA,-17.150000045696896,119
16477,Skeleton Lake,Skeleton Lake,July,Summer,2007,0.0136201189616811,20.8760198420271,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00539335844989884,NA,NA,NA,NA,0.36188409351333123,NA,0.36188409351333123,NA,Skeleton Lake,NA,GP,Nunavut,Canada,G,NA,81.829,-71.48,299,0.019,4.7,1.9,NA,NA,-17.150000045696896,119
16477,Skeleton Lake,Skeleton Lake,July,Summer,2007,0.0135531495631402,15.7652884484992,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.003302273817651888,NA,NA,NA,NA,-0.9725054871825745,NA,-0.9725054871825745,NA,Skeleton Lake,NA,GP,Nunavut,Canada,G,NA,81.829,-71.48,299,0.019,4.7,1.9,NA,NA,-17.150000045696896,119
16477,Skeleton Lake,Skeleton Lake,July,Summer,2007,0.0220272420608853,14.5264031603168,NA,10.5,384,8.57,NA,0.1,NA,NA,NA,0,0.8924109373884487,NA,0.1614257118873894,474.56498209974194,NA,1973.1912413620848,NA,NA,NA,0.008519543665559496,NA,NA,NA,NA,-1.9350514128845615,NA,-1.9350514128845615,NA,Skeleton Lake,NA,GP,Nunavut,Canada,G,NA,81.829,-71.48,299,0.019,4.7,1.9,NA,NA,-17.150000045696896,119
16477,Skeleton Lake,Skeleton Lake,July,Summer,2007,0.0234258002421962,16.690410927746,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.007747683618477912,NA,NA,NA,NA,-1.0317255850223472,NA,-1.0317255850223472,NA,Skeleton Lake,NA,GP,Nunavut,Canada,G,NA,81.829,-71.48,299,0.019,4.7,1.9,NA,NA,-17.150000045696896,119
16477,Skeleton Lake,Skeleton Lake,July,Summer,2007,0.0311299960241054,14.5850232593746,NA,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01117628895793176,NA,NA,NA,NA,-1.6434179915772742,NA,-1.6434179915772742,NA,Skeleton Lake,NA,GP,Nunavut,Canada,G,NA,81.829,-71.48,299,0.019,4.7,1.9,NA,NA,-17.150000045696896,119
16477,Skeleton Lake,Skeleton Lake,July,Summer,2007,0.0403560084261118,14.941652570403,NA,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.04632714518853072,NA,NA,NA,NA,-4.796306111034648,NA,-4.796306111034648,NA,Skeleton Lake,NA,GP,Nunavut,Canada,G,NA,81.829,-71.48,299,0.019,4.7,1.9,NA,NA,-17.150000045696896,119
16477,Skeleton Lake,Skeleton Lake,July,Summer,2007,0.0350941445673097,14.7112089480183,NA,12.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.011843378271021094,NA,NA,NA,NA,-1.1728745144789736,NA,-1.1728745144789736,NA,Skeleton Lake,NA,GP,Nunavut,Canada,G,NA,81.829,-71.48,299,0.019,4.7,1.9,NA,NA,-17.150000045696896,119
16477,Skeleton Lake,Skeleton Lake,July,Summer,2008,0.185878498849849,33.593290866908,NA,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Skeleton Lake,NA,GP,Nunavut,Canada,G,NA,81.829,-71.48,299,0.019,4.7,1.9,NA,NA,-17.150000045696896,119
16477,Skeleton Lake,Skeleton Lake,July,Summer,2008,0.133197724943386,26.5208854631048,NA,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03804863305524048,NA,NA,NA,NA,2.7436356131922,NA,2.7436356131922,NA,Skeleton Lake,NA,GP,Nunavut,Canada,G,NA,81.829,-71.48,299,0.019,4.7,1.9,NA,NA,-17.150000045696896,119
16477,Skeleton Lake,Skeleton Lake,July,Summer,2008,0.111404725597699,30.1613711432052,NA,16,431,8.03,NA,0.1,NA,NA,0.016127991742468227,1.1087089084760795,22.752909259655887,NA,0.2582811390198231,449.5878777787029,NA,1914.9113312796605,NA,NA,NA,0.08434485876747408,NA,NA,NA,NA,10.03384715230764,NA,10.03384715230764,NA,Skeleton Lake,NA,GP,Nunavut,Canada,G,NA,81.829,-71.48,299,0.019,4.7,1.9,NA,NA,-17.150000045696896,119
16477,Skeleton Lake,Skeleton Lake,July,Summer,2008,0.126994368464659,25.8338677206692,NA,15.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03405314605892592,NA,NA,NA,NA,2.37193231830811,NA,2.37193231830811,NA,Skeleton Lake,NA,GP,Nunavut,Canada,G,NA,81.829,-71.48,299,0.019,4.7,1.9,NA,NA,-17.150000045696896,119
16477,Skeleton Lake,Skeleton Lake,July,Summer,2008,0.131090758278433,33.5273810811586,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.028450727562795358,NA,NA,NA,NA,3.1492054266717604,NA,3.1492054266717604,NA,Skeleton Lake,NA,GP,Nunavut,Canada,G,NA,81.829,-71.48,299,0.019,4.7,1.9,NA,NA,-17.150000045696896,119
16477,Skeleton Lake,Skeleton Lake,July,Summer,2008,0.13189179139075,34.4205996967682,NA,12,485,8.15,NA,0.2,NA,NA,0.008063995871234114,4.767448306447142,25.815663596773042,NA,0.2582811390198231,474.56498209974194,NA,2131.3795687286656,NA,NA,NA,0.026516073869904,NA,NA,NA,NA,3.082800964304448,NA,3.082800964304448,NA,Skeleton Lake,NA,GP,Nunavut,Canada,G,NA,81.829,-71.48,299,0.019,4.7,1.9,NA,NA,-17.150000045696896,119
16477,Skeleton Lake,Skeleton Lake,July,Summer,2008,0.100958591886691,28.2197722074993,NA,12.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.035862396676302484,NA,NA,NA,NA,3.406988323888392,NA,3.406988323888392,NA,Skeleton Lake,NA,GP,Nunavut,Canada,G,NA,81.829,-71.48,299,0.019,4.7,1.9,NA,NA,-17.150000045696896,119
16477,Skeleton Lake,Skeleton Lake,July,Summer,2008,0.0949704764926802,24.9504174752363,NA,13.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.031411954727433834,NA,NA,NA,NA,2.3486942268825577,NA,2.3486942268825577,NA,Skeleton Lake,NA,GP,Nunavut,Canada,G,NA,81.829,-71.48,299,0.019,4.7,1.9,NA,NA,-17.150000045696896,119
16477,Skeleton Lake,Skeleton Lake,July,Summer,2008,0.062400809188601,24.9668977065858,NA,12,495,8.33,NA,0.404,NA,NA,0.032255983484936454,3.8804811796662784,24.694795459413154,NA,0.22599599664234518,482.8906835400883,NA,2131.3795687286656,NA,NA,NA,0.011556687544082305,NA,NA,NA,NA,1.1223292237628688,NA,1.1223292237628688,NA,Skeleton Lake,NA,GP,Nunavut,Canada,G,NA,81.829,-71.48,299,0.019,4.7,1.9,NA,NA,-17.150000045696896,119
16477,Skeleton Lake,Skeleton Lake,July,Summer,2008,0.0889593520656728,19.7919576574797,NA,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03745088694423984,NA,NA,NA,NA,0.7379317714807032,NA,0.7379317714807032,NA,Skeleton Lake,NA,GP,Nunavut,Canada,G,NA,81.829,-71.48,299,0.019,4.7,1.9,NA,NA,-17.150000045696896,119
16477,Skeleton Lake,Skeleton Lake,July,Summer,2008,0.0733148572422547,22.3152578362326,NA,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01218969506623207,NA,NA,NA,NA,0.680685025265424,NA,0.680685025265424,NA,Skeleton Lake,NA,GP,Nunavut,Canada,G,NA,81.829,-71.48,299,0.019,4.7,1.9,NA,NA,-17.150000045696896,119
16477,Skeleton Lake,Skeleton Lake,July,Summer,2008,0.0736598144502836,19.684942836196,NA,13,496,8.23,NA,1.132,NA,NA,0.016127991742468227,0.7760962359332556,26.393945884200757,NA,0.2582811390198231,491.2163849804346,NA,2156.3566730497046,NA,NA,NA,0.019562885772537213,NA,NA,NA,NA,0.38586986378716326,NA,0.38586986378716326,NA,Skeleton Lake,NA,GP,Nunavut,Canada,G,NA,81.829,-71.48,299,0.019,4.7,1.9,NA,NA,-17.150000045696896,119
16477,Skeleton Lake,Skeleton Lake,July,Summer,2008,0.0733977843454626,19.639415499409,NA,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.023188176039368905,NA,NA,NA,NA,0.6016949225333471,NA,0.6016949225333471,NA,Skeleton Lake,NA,GP,Nunavut,Canada,G,NA,81.829,-71.48,299,0.019,4.7,1.9,NA,NA,-17.150000045696896,119
16477,Skeleton Lake,Skeleton Lake,July,Summer,2008,0.0787542194247413,19.0654896531755,NA,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.017935797450540213,NA,NA,NA,NA,0.3118059858567264,NA,0.3118059858567264,NA,Skeleton Lake,NA,GP,Nunavut,Canada,G,NA,81.829,-71.48,299,0.019,4.7,1.9,NA,NA,-17.150000045696896,119
16477,Skeleton Lake,Skeleton Lake,August,Summer,2008,0.073724414318159,21.9693518773826,NA,13,512,8.22,NA,1.55,NA,NA,0.032255983484936454,0.6652253450856477,25.872777896765903,NA,0.3228514237747788,457.9135792190492,NA,2197.9851802514363,NA,NA,NA,0.1942012718252647,NA,NA,NA,NA,9.572657323042534,NA,9.572657323042534,NA,Skeleton Lake,NA,GP,Nunavut,Canada,G,NA,81.829,-71.48,299,0.019,4.7,1.9,NA,NA,-17.150000045696896,119
16477,Skeleton Lake,Skeleton Lake,August,Summer,2008,0.0642032857415651,22.0494647633049,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2245337442869904,NA,NA,NA,NA,11.015367161993833,NA,11.015367161993833,NA,Skeleton Lake,NA,GP,Nunavut,Canada,G,NA,81.829,-71.48,299,0.019,4.7,1.9,NA,NA,-17.150000045696896,119
16477,Skeleton Lake,Skeleton Lake,June,Summer,2009,0.214229102116433,25.0871610684436,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.051701216316859436,NA,NA,NA,NA,0.44388356945319357,NA,0.44388356945319357,NA,Skeleton Lake,NA,GP,Nunavut,Canada,G,NA,81.829,-71.48,299,0.019,4.7,1.9,NA,NA,-17.150000045696896,119
16477,Skeleton Lake,Skeleton Lake,July,Summer,2009,0.243470602936526,50.3928257393946,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.07054485304449983,NA,NA,NA,NA,6.863926805464056,NA,6.863926805464056,NA,Skeleton Lake,NA,GP,Nunavut,Canada,G,NA,81.829,-71.48,299,0.019,4.7,1.9,NA,NA,-17.150000045696896,119
16477,Skeleton Lake,Skeleton Lake,July,Summer,2009,0.20337282392878,30.2590982906621,NA,4,420,8.21,NA,0.65,NA,NA,0.032255983484936454,6.190291405658111,18.776326122652957,NA,0.29056628139730095,374.65656481558574,NA,NA,NA,NA,NA,0.04218938440252392,NA,NA,NA,NA,1.0709013415371553,NA,1.0709013415371553,NA,Skeleton Lake,NA,GP,Nunavut,Canada,G,NA,81.829,-71.48,299,0.019,4.7,1.9,NA,NA,-17.150000045696896,119
16477,Skeleton Lake,Skeleton Lake,July,Summer,2009,0.142013572098398,28.6270868149538,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.039938594501391124,NA,NA,NA,NA,0.7994262348363841,NA,0.7994262348363841,NA,Skeleton Lake,NA,GP,Nunavut,Canada,G,NA,81.829,-71.48,299,0.019,4.7,1.9,NA,NA,-17.150000045696896,119
16477,Skeleton Lake,Skeleton Lake,July,Summer,2009,0.187989772289019,30.3523479769715,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.04863952303515048,NA,NA,NA,NA,1.377950180976096,NA,1.377950180976096,NA,Skeleton Lake,NA,GP,Nunavut,Canada,G,NA,81.829,-71.48,299,0.019,4.7,1.9,NA,NA,-17.150000045696896,119
16477,Skeleton Lake,Skeleton Lake,July,Summer,2009,0.113796304310407,24.9377523190128,NA,4.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03227179962543672,NA,NA,NA,NA,0.15141992028465887,NA,0.15141992028465887,NA,Skeleton Lake,NA,GP,Nunavut,Canada,G,NA,81.829,-71.48,299,0.019,4.7,1.9,NA,NA,-17.150000045696896,119
16477,Skeleton Lake,Skeleton Lake,July,Summer,2009,0.126597050601991,25.5796527146167,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02539910209548144,NA,NA,NA,NA,0.4825836496148184,NA,0.4825836496148184,NA,Skeleton Lake,NA,GP,Nunavut,Canada,G,NA,81.829,-71.48,299,0.019,4.7,1.9,NA,NA,-17.150000045696896,119
16477,Skeleton Lake,Skeleton Lake,July,Summer,2009,0.111771199509837,22.6371929364666,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02302287254948297,NA,NA,NA,NA,0.08766573417535488,NA,0.08766573417535488,NA,Skeleton Lake,NA,GP,Nunavut,Canada,G,NA,81.829,-71.48,299,0.019,4.7,1.9,NA,NA,-17.150000045696896,119
16477,Skeleton Lake,Skeleton Lake,July,Summer,2009,0.0939380005622299,22.3393659001359,NA,7,432,8.22,NA,0.61,NA,NA,0.02687998623744705,6.633774969048543,20.304133647461985,NA,0.1614257118873894,16.6514028806927,NA,NA,NA,NA,NA,0.0216331776584406,NA,NA,NA,NA,0.0268210882462716,NA,0.0268210882462716,NA,Skeleton Lake,NA,GP,Nunavut,Canada,G,NA,81.829,-71.48,299,0.019,4.7,1.9,NA,NA,-17.150000045696896,119
16477,Skeleton Lake,Skeleton Lake,July,Summer,2009,0.0820126922024366,22.9859759384657,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.11277246325399055,NA,NA,NA,NA,2.9759830429489678,NA,2.9759830429489678,NA,Skeleton Lake,NA,GP,Nunavut,Canada,G,NA,81.829,-71.48,299,0.019,4.7,1.9,NA,NA,-17.150000045696896,119
16477,Skeleton Lake,Skeleton Lake,July,Summer,2009,0.103771017572705,20.7460972358827,NA,10.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.023268790647770134,NA,NA,NA,NA,0.21263978094545088,NA,0.21263978094545088,NA,Skeleton Lake,NA,GP,Nunavut,Canada,G,NA,81.829,-71.48,299,0.019,4.7,1.9,NA,NA,-17.150000045696896,119
16477,Skeleton Lake,Skeleton Lake,July,Summer,2009,0.0710313454748559,21.9782991005918,NA,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.015094806069262943,NA,NA,NA,NA,0.5079563670456264,NA,0.5079563670456264,NA,Skeleton Lake,NA,GP,Nunavut,Canada,G,NA,81.829,-71.48,299,0.019,4.7,1.9,NA,NA,-17.150000045696896,119
16477,Skeleton Lake,Skeleton Lake,July,Summer,2009,0.0620176826878834,25.3636314496653,NA,10.5,536,8.39,NA,0.41,NA,NA,0.032255983484936454,4.231572334017036,24.245020346969376,NA,0.1614257118873894,4.162850720173175,NA,NA,NA,NA,NA,0.012096507431764774,NA,NA,NA,NA,1.029952728776268,NA,1.029952728776268,NA,Skeleton Lake,NA,GP,Nunavut,Canada,G,NA,81.829,-71.48,299,0.019,4.7,1.9,NA,NA,-17.150000045696896,119
16477,Skeleton Lake,Skeleton Lake,July,Summer,2009,0.0549826750776172,25.3181956200937,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.009712209995669808,NA,NA,NA,NA,1.0743848567846017,NA,1.0743848567846017,NA,Skeleton Lake,NA,GP,Nunavut,Canada,G,NA,81.829,-71.48,299,0.019,4.7,1.9,NA,NA,-17.150000045696896,119
16477,Skeleton Lake,Skeleton Lake,July,Summer,2009,0.0568933643175571,22.1708512025187,NA,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.024218015797283995,NA,NA,NA,NA,1.7888078934519769,NA,1.7888078934519769,NA,Skeleton Lake,NA,GP,Nunavut,Canada,G,NA,81.829,-71.48,299,0.019,4.7,1.9,NA,NA,-17.150000045696896,119
16477,Skeleton Lake,Skeleton Lake,July,Summer,2009,0.0439510185726326,19.2917102378127,NA,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.012860185705645968,NA,NA,NA,NA,0.40290530415584647,NA,0.40290530415584647,NA,Skeleton Lake,NA,GP,Nunavut,Canada,G,NA,81.829,-71.48,299,0.019,4.7,1.9,NA,NA,-17.150000045696896,119
16477,Skeleton Lake,Skeleton Lake,July,Summer,2009,0.0514613715407937,19.1978678858608,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.019103407763324854,NA,NA,NA,NA,0.6807029484556896,NA,0.6807029484556896,NA,Skeleton Lake,NA,GP,Nunavut,Canada,G,NA,81.829,-71.48,299,0.019,4.7,1.9,NA,NA,-17.150000045696896,119
16477,Skeleton Lake,Skeleton Lake,July,Summer,2009,0.0503509705451661,20.0167953694481,NA,14.5,541,8.36,NA,0.5,NA,NA,0.024191987613702344,1.912522867121237,23.316912972085387,NA,0.1614257118873894,441.26217633835654,NA,NA,NA,NA,NA,0.01620927598084951,NA,NA,NA,NA,0.7930772912673936,NA,0.7930772912673936,NA,Skeleton Lake,NA,GP,Nunavut,Canada,G,NA,81.829,-71.48,299,0.019,4.7,1.9,NA,NA,-17.150000045696896,119
16477,Skeleton Lake,Skeleton Lake,July,Summer,2009,0.0581691980849644,25.1146772342697,NA,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.014156873091765072,NA,NA,NA,NA,1.7212631546207713,NA,1.7212631546207713,NA,Skeleton Lake,NA,GP,Nunavut,Canada,G,NA,81.829,-71.48,299,0.019,4.7,1.9,NA,NA,-17.150000045696896,119
16477,Skeleton Lake,Skeleton Lake,July,Summer,2009,0.0651801738584945,23.7084255713759,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.021757795371426168,NA,NA,NA,NA,2.079047258954328,NA,2.079047258954328,NA,Skeleton Lake,NA,GP,Nunavut,Canada,G,NA,81.829,-71.48,299,0.019,4.7,1.9,NA,NA,-17.150000045696896,119
16477,Skeleton Lake,Skeleton Lake,July,Summer,2009,0.0708006503968457,26.2959019353957,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.027296837164606798,NA,NA,NA,NA,3.3554796538101836,NA,3.3554796538101836,NA,Skeleton Lake,NA,GP,Nunavut,Canada,G,NA,81.829,-71.48,299,0.019,4.7,1.9,NA,NA,-17.150000045696896,119
16477,Skeleton Lake,Skeleton Lake,July,Summer,2009,0.0754215419403635,25.415728116442,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.06781711675895544,NA,NA,NA,NA,7.070012310156961,NA,7.070012310156961,NA,Skeleton Lake,NA,GP,Nunavut,Canada,G,NA,81.829,-71.48,299,0.019,4.7,1.9,NA,NA,-17.150000045696896,119
16477,Skeleton Lake,Skeleton Lake,July,Summer,2009,0.0769639706997735,23.627097961518,NA,15,557,8.3,NA,0.49,NA,NA,0.04838397522740469,1.5521924718665112,24.709074034411366,NA,0.1614257118873894,491.2163849804346,NA,NA,NA,NA,NA,0.03124436398265112,NA,NA,NA,NA,2.4760598236525198,NA,2.4760598236525198,NA,Skeleton Lake,NA,GP,Nunavut,Canada,G,NA,81.829,-71.48,299,0.019,4.7,1.9,NA,NA,-17.150000045696896,119
16477,Skeleton Lake,Skeleton Lake,June,Summer,2010,0.258976463943553,65.8008700259912,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.36989507562125523,NA,NA,NA,NA,52.70938175701439,NA,52.70938175701439,NA,Skeleton Lake,NA,GP,Nunavut,Canada,G,NA,81.829,-71.48,299,0.019,4.7,1.9,NA,NA,-17.150000045696896,119
16477,Skeleton Lake,Skeleton Lake,June,Summer,2010,0.655642112821015,83.3049921601397,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1858976029878317,NA,NA,NA,NA,15.748748899674792,NA,15.748748899674792,NA,Skeleton Lake,NA,GP,Nunavut,Canada,G,NA,81.829,-71.48,299,0.019,4.7,1.9,NA,NA,-17.150000045696896,119
16477,Skeleton Lake,Skeleton Lake,June,Summer,2010,0.316623052279676,45.8151307247692,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.06511411129524744,NA,NA,NA,NA,3.554277606131448,NA,3.554277606131448,NA,Skeleton Lake,NA,GP,Nunavut,Canada,G,NA,81.829,-71.48,299,0.019,4.7,1.9,NA,NA,-17.150000045696896,119
16477,Skeleton Lake,Skeleton Lake,June,Summer,2010,0.37252723275959,74.6511405287449,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.07870350459052416,NA,NA,NA,NA,9.537503946898319,NA,9.537503946898319,NA,Skeleton Lake,NA,GP,Nunavut,Canada,G,NA,81.829,-71.48,299,0.019,4.7,1.9,NA,NA,-17.150000045696896,119
16477,Skeleton Lake,Skeleton Lake,June,Summer,2010,0.36513734800176,46.4276122462158,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.057475965519467764,NA,NA,NA,NA,2.809219336311456,NA,2.809219336311456,NA,Skeleton Lake,NA,GP,Nunavut,Canada,G,NA,81.829,-71.48,299,0.019,4.7,1.9,NA,NA,-17.150000045696896,119
16477,Skeleton Lake,Skeleton Lake,June,Summer,2010,0.490191645993797,44.2149989588969,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.14554554481992096,NA,NA,NA,NA,5.471045412102599,NA,5.471045412102599,NA,Skeleton Lake,NA,GP,Nunavut,Canada,G,NA,81.829,-71.48,299,0.019,4.7,1.9,NA,NA,-17.150000045696896,119
16477,Skeleton Lake,Skeleton Lake,June,Summer,2010,0.403245509421621,27.8907148692433,NA,4.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.08665799193515951,NA,NA,NA,NA,0.6747674837771663,NA,0.6747674837771663,NA,Skeleton Lake,NA,GP,Nunavut,Canada,G,NA,81.829,-71.48,299,0.019,4.7,1.9,NA,NA,-17.150000045696896,119
